8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,6,8,8,5,8,8,6,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,6,8,5,8,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,0,0,8,8,6,13,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,0,8,5,0,5,13,13,13,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,0,8,8,8,8,0,6,13,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,0,8,8,8,8,6,8,5,8,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,0,8,8,8,6,8,8,5,8,8,6,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,0,0,4,4,4,4,4,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,0,4,4,4,4,4,4,4,4,4,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,0,4,4,1,1,4,4,4,4,4,4,4,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,0,4,1,1,1,1,4,4,4,4,4,4,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,0,4,4,1,1,1,1,4,4,4,4,4,4,4,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,0,4,4,4,1,1,4,4,4,4,4,4,4,2,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,0,4,4,4,4,4,4,4,4,4,4,4,4,2,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,0,4,4,4,4,4,4,4,4,4,4,4,4,2,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,0,4,4,4,4,4,4,4,4,4,4,4,2,2,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,0,4,4,4,4,4,4,4,4,4,4,2,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,0,4,4,4,4,4,4,4,4,4,2,2,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,0,4,4,4,4,4,4,2,2,2,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,0,0,4,2,2,2,2,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
