8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,0,0,16,16,14,16,16,16,14,16,14,0,0,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,0,16,16,16,14,16,16,16,14,16,16,16,14,16,0,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,0,14,14,0,0,14,14,0,0,14,14,0,0,14,16,16,0,8,8,8,8,8,8,8,8,8,8
8,8,8,8,0,14,0,0,14,14,0,0,14,14,0,0,14,14,0,0,16,16,0,8,8,8,8,8,8,8,8,8
8,8,8,8,0,0,14,16,16,14,16,16,16,16,16,14,16,17,14,16,0,16,0,8,8,8,8,8,8,8,8,8
8,8,8,0,0,14,16,16,14,16,16,16,16,16,14,17,17,16,17,14,16,0,16,0,8,8,8,8,8,8,8,8
8,8,8,0,16,16,16,16,16,14,16,17,16,16,16,14,16,17,17,14,16,16,0,0,8,8,8,8,8,8,8,8
8,8,8,0,16,16,17,17,14,16,16,16,17,16,14,16,17,17,16,14,16,16,16,0,8,8,8,8,8,8,8,8
8,8,8,0,16,17,16,16,16,14,16,17,16,16,16,14,16,16,14,16,16,17,16,0,8,8,8,8,8,8,8,8
8,8,0,16,16,16,16,16,14,16,16,16,16,16,14,16,16,16,14,16,16,16,16,16,0,8,8,8,8,8,8,8
8,8,0,16,16,16,16,0,0,16,16,0,0,16,16,0,0,16,16,0,0,16,16,16,0,8,8,8,8,8,8,8
8,8,0,16,16,0,0,16,16,0,0,16,16,0,0,17,16,0,0,16,16,0,16,16,0,8,8,8,8,8,8,8
8,8,0,16,0,16,16,16,16,15,15,16,16,16,17,16,15,15,16,16,16,16,0,16,0,8,8,8,8,8,8,8
8,8,0,16,16,16,0,16,16,15,15,16,16,0,16,17,15,15,16,16,0,16,16,16,0,8,8,8,8,8,8,8
8,8,0,16,16,16,16,0,16,16,16,16,0,0,0,16,16,16,16,0,16,16,16,16,0,8,8,8,8,8,8,8
8,8,8,0,16,15,15,16,0,0,0,0,0,0,0,0,0,0,0,16,15,15,16,0,8,8,8,8,8,8,8,8
8,8,8,0,16,15,15,16,0,14,14,0,0,0,0,0,14,14,0,16,15,15,16,0,8,8,8,8,8,8,8,8
8,8,8,0,16,0,16,0,0,14,15,14,14,14,14,14,15,14,0,16,16,0,16,0,8,8,8,8,8,8,8,8
8,8,8,0,16,16,0,0,14,15,15,15,15,15,15,15,15,15,14,0,0,16,16,0,8,8,8,8,8,8,8,8
8,8,8,8,0,15,15,0,14,15,15,15,15,15,15,15,15,15,14,0,15,15,0,8,8,8,8,8,8,8,8,8
8,8,8,8,0,15,15,0,14,15,15,15,15,15,15,15,15,15,14,0,15,15,0,8,8,8,8,8,8,8,8,8
8,8,8,8,8,0,16,16,0,14,15,15,15,15,15,15,15,14,0,16,16,0,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,0,15,0,14,15,15,15,15,15,15,15,14,0,15,0,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,0,0,0,14,14,14,14,14,14,14,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
