8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,10,10,9,9,9,9,0,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,10,10,10,10,10,9,9,9,0,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,10,10,10,12,10,10,10,11,9,9,0,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,10,10,12,12,12,12,12,12,11,9,0,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,10,12,12,13,12,12,12,13,12,11,0,0,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,12,12,12,12,12,12,12,12,12,12,12,11,0,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,12,12,12,12,12,0,0,0,12,12,11,11,0,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,0,12,12,12,12,12,12,12,12,11,11,0,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,0,0,12,12,12,12,11,11,11,11,0,0,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,10,9,9,0,0,0,0,0,0,0,0,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,8,0,12,10,10,10,10,10,3,11,0,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,12,0,10,10,10,10,3,9,0,11,0,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,12,0,10,10,4,3,10,9,0,11,0,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,12,0,2,2,2,10,9,9,0,9,0,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,4,4,3,0,0,0,0,0,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,12,11,10,9,12,11,0,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,10,9,0,0,10,9,0,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,0,8,8,0,0,0,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
