8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,0,9,9,9,9,10,10,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,0,9,9,9,10,10,10,10,10,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,0,9,9,11,10,10,10,12,10,10,10,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,0,9,11,12,12,12,12,12,12,10,10,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,0,0,11,12,13,12,12,12,13,12,12,10,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,0,11,12,12,12,12,12,12,12,12,12,12,12,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,0,11,11,12,12,0,0,0,12,12,12,12,12,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,0,11,11,12,12,12,12,12,12,12,12,0,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,0,0,11,11,11,11,12,12,12,12,0,0,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,0,0,0,0,0,0,0,0,9,9,10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,0,11,3,10,10,10,10,10,12,0,8,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,0,11,0,9,3,10,10,10,10,0,12,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,0,11,0,9,10,3,4,10,10,0,12,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,0,9,0,9,9,10,2,2,2,0,12,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,0,0,0,0,0,3,4,4,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,0,11,12,9,10,11,12,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,0,9,10,0,0,9,10,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,0,0,0,8,8,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
